0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label
19.1165582403995,17.43316294919578,18.812074039651836,18.69222428748584,15.605638166050346,11.103547087979276,11.830080545229249,15.661400247831173,34.43645446097784,21.48191604709204,20.043951363072477,16.712786555143335,11.912910470874086,11.178322490703415,25.60703221809141,48.61411864931391,39.85939436182577,16.66453686492637,14.797165427509345,9.924798636926912,6.058201672869782,10.033844485745862,49.548598203215754,79.87120508054502,32.81703066914417,11.042828376702307,8.721267038413368,5.319392812893547,5.508828996289036,13.123489776953676,47.47138320942422,65.38847583643927,35.81966387856262,19.56280978934223,19.038142812887273,19.936144671624362,20.391999690207253,16.220995972742475,13.420616480793088,20.46131505576212,120.99833488229811,20.527184014870887,8.058240396531373,5.533689591071557,4.782760223041905,7.1034696406453435,45.0568850681604,118.12666511770243,41.169532218091305,6.104515179667658,3.498412329616176,3.403423172251639,5.375038723684263,20.193540892192836,102.74194547704282,116.5761694547833,25.413723667899287,7.7699426889740675,5.5649783147492276,6.377555762085896,9.959882280031923,18.801541201986808,60.19474132592133,64.95930142505298,45.408534696407116,14.298907992567223,9.5266418835207,14.115280359354065,23.948226456010083,24.68645446096608,21.411826208177708,25.01576053283816,135.22637856259234,55.48969950434414,4.684944237913076,2.718517657995349,4.602462825284661,6.3712825278765095,11.176579925649262,55.31815365550159,93.32547242874912,36.14819547707474,12.432969330859622,9.734897769519847,11.14714993803975,14.089529120197483,29.055839529119126,38.1512159231733,18.919570941769074,12.22796623295867,11.535161090453744,15.293525402732548,16.75569237917097,14.791782837668144,23.138437112761295,24.6270910780684,33.26475371747321,11.006854089215885,5.498760842625422,7.636113692689717,17.847041511763557,21.291201982651568,25.222080235443563,33.87778810408978,112.21305762083287,38.89819547707792,5.609742874844883,3.063932775716209,6.130924721186293,9.356490086744667,17.473319392813018,56.730599442382214,77.23392967781714,39.722351301114315,16.338328686496318,11.06869578687057,8.16426579925259,6.337476765795193,8.967588289960535,26.956590768277042,14.536322800505369,14.733542441143067,18.071406443617366,21.105676889714154,16.315714064427258,9.224519826520005,8.639869888476998,11.011539653038419,p_0
17.97975584944451,35.30952865378232,53.3206171583442,37.02946761614702,16.83377416073574,11.654594777889894,11.732180400135599,12.282977280435183,21.962394031870424,47.18619871143298,66.3333333333504,41.42356731095458,18.876737877250314,13.739572736520014,12.46666666666592,13.250525601894784,32.049474398090126,45.22109189556429,48.867243133271856,32.24323499490889,20.271176670059592,16.95178026449504,17.079009833840953,20.19915225499447,24.335334011528403,27.47572058324858,28.926517463556813,21.62238046795721,18.023092573752862,19.7945066124114,22.52092234655625,22.276670057646946,15.824618514755795,30.999084435398792,50.759884706703964,41.59999999999467,27.46127500847411,23.016547982366657,20.489623601225073,13.86547982367266,28.68463886067098,52.32397422855914,77.63218040008964,55.4402848423282,25.986571719221367,22.08806375042356,15.52695829094628,10.893862326226945,112.41953204475874,67.99206510680494,39.213292641577134,17.73041709053794,9.585384876244174,11.575347575448827,18.808884367586163,43.5248558833495,38.05428958969144,21.3373346897257,18.2797558494387,20.542895896915827,26.49298067140773,34.53431671753343,37.9365547643214,34.15581553068618,16.466971854871762,12.875415395051139,17.432892505935712,19.221329264158538,26.466531027467106,46.05439131910141,55.15306883687586,32.65347575448973,27.69854187861967,10.3988809765921,13.55673109528695,18.310512037979244,26.069548999665834,63.81566632756744,81.57138012888484,49.397524584595075,112.16330959648378,44.50227195659605,18.3099355713775,10.598304510006535,9.660088165483007,20.45279755849442,40.6283825025611,65.83536792134942,38.34238724991595,35.38168870803286,37.73960664631529,32.43024754154,26.036486944717574,22.54961003730067,19.10196676839655,20.554289589691123,18.941302136312572,13.79250593421548,12.686537809426959,11.472499152255732,16.804340454381748,37.73424889794215,51.23407934891495,33.37622923024912,21.33997965413485,14.334893184132685,13.449677856900427,14.137945066122999,20.879518480835742,45.28975924041056,64.10240759577343,41.55866395388538,32.15662936590967,22.037266870121247,17.67175313665583,16.183248558832425,21.048084096301167,35.39969481179578,47.59620210242606,41.297660223803305,24.766531027467387,24.584944048829602,23.98260427263582,18.872872160053625,17.326246185139055,22.44184469311815,28.430417090530327,25.61359782977175,p_1
25.089880062166692,9.320401161257758,4.060731356856895,19.6485733556213,84.67194510421172,20.34327439077937,3.2065335327439453,6.283041553031406,99.85431512271819,27.908683029823337,5.211401425188896,11.08413243013553,35.90360986481542,10.302483798125817,3.7272807249090363,20.281780592941907,46.70264801618097,14.327556376648975,5.464355883997129,21.884196944371173,79.48022052135909,21.52250667135913,4.577226474305116,11.553766751699396,79.78507961645961,20.521773555028155,4.085510688842563,7.8992111668334655,22.84050321104883,8.096595407752327,4.242690830175173,19.597108589193468,31.35494560276799,7.472713410171471,3.0684730653050174,24.33471159203377,108.69584469667741,28.722354183166246,3.1853904577661574,6.885428579803639,124.17014163810344,20.11990850708718,2.492009031994243,9.266502448606051,44.49978006509466,15.305445588109617,4.769889446062033,31.431043077913188,59.35831793787859,10.996099821109404,2.9717017096218594,20.543092577930498,106.56235887514828,42.820269200316226,6.308407378075183,15.193806633247728,103.29336383102385,26.420515527405247,3.7082197003010986,7.719509691803683,27.582416937914466,9.435705697785046,4.0242514882245715,24.98322629834858,31.748805020380566,6.842790533997997,2.6629424357066007,23.302102577636575,109.83886103043959,29.820034603091997,3.285358200647119,7.034867012693864,124.94378463976079,29.96970763321321,3.197354916272454,11.468432010788526,46.01777073986658,11.533591390277381,2.490278877455406,19.31221958299261,60.1395267001069,14.713996657000763,4.376205976354537,32.15627107709545,109.92422509602213,28.269786809766735,3.0482097299188684,9.744113075876616,103.51772675285427,27.47089528166426,3.6185742353540142,7.741943051518685,29.102577637013283,9.610334007797919,3.581155977825608,22.789273041847206,24.75513914548047,6.781502008741528,3.340048678922569,18.80431658895699,87.17207706517574,22.181109058385168,3.592768540504009,7.509134629489093,105.82804023343962,22.98539632269061,3.2090261282747115,8.483299609985309,36.474648837271104,11.420075657607457,4.022492009038318,24.521744230377283,47.0182692589687,12.48379812907665,4.077681006431266,19.332248321163796,85.13269405594633,25.074895164360893,4.534177883351486,11.396850532241064,80.53596668720698,21.06817981877194,3.7718541978277322,7.251693498730884,25.479692677634752,9.234743849156342,3.665698953112063,17.479634028327162,p_2
42.802200601092856,49.968926697571604,40.09928174826075,24.32484335999224,15.565941622946497,7.77943049258732,7.113086444906643,12.550914370129886,99.54526004789474,78.30497682235614,24.413122102795874,8.209260862922397,4.715042534759576,4.161479292951251,7.472568896136548,25.51647903825572,51.02557179970853,25.429168152412014,10.083286638482331,7.717436707248327,9.63644236157647,11.793897407162543,15.084254495442455,25.493607050070796,11.852121644344734,9.288268554835637,7.906525393509767,9.498701034077605,15.20386123987477,17.368651622431713,15.191024400181295,12.728745351742845,53.037695481639034,43.75910549641284,37.81345830573774,33.17869695889047,28.202078345470753,20.756966023126317,15.383882634607955,16.573990117670974,139.44541796141345,77.34547399520181,16.562681473181097,5.884570322443107,3.2663134837693732,2.8557893128227008,6.010595486731129,42.31654016606411,87.75844327848874,20.242473638626404,9.561866435737045,11.094136824413166,12.969028577246895,12.76088839080998,15.637512098215897,33.038867097956384,14.604146502972437,12.54439407060428,11.906831032549793,14.084050736080432,16.81850134989558,14.742906627277314,12.24940145687564,12.646273750698537,33.1493556110235,8.64841322398224,7.727064337019541,12.275890173704497,22.67974122561272,51.283327390359005,88.53532677907727,62.36136722532134,138.51459426418774,33.9685701186881,5.038510519072469,2.6052162396198675,2.8127451479859573,10.08700524679939,44.46212622893178,107.06143344710948,80.51846569201612,32.11746727115424,18.506647649126137,14.512352911214474,12.781722785382119,10.572971320868294,10.46997096429029,23.75716978248446,14.4741480311828,13.156079669911858,14.100351484893297,15.292802200605204,16.04859660739651,12.66242167999373,11.837756609444181,13.328358208954908,15.565330344856077,7.353369670419072,6.13804696653119,4.4353318730586615,7.07615506086308,31.565024705827504,90.81096225359505,62.43854108299452,38.35932963171191,10.158830421274889,7.342366664968454,6.0343334521959555,7.035046609947553,18.488258366868816,68.45580968874252,88.00193571392074,29.112678926200168,16.369517599711845,13.114665579953225,12.084814833680905,11.2282104834156,12.560440120217283,18.87652182772012,29.673169986245306,10.7978197748551,11.157251286233938,14.310325505578845,16.39101421221711,14.32295858590261,10.516784677296673,10.169578727523245,10.364627375071866,p_3
78.59938681652014,20.23622591601877,4.479605638887913,7.614836634710462,20.120712976046903,8.33502660133961,4.803871471943767,22.04905467551889,45.161080886121,12.849499534095123,5.414770507089219,21.412095344014215,75.14923802937977,24.825663530612083,6.5946677086755345,14.528389792294846,96.82755718536123,21.833689019806563,4.452553428121661,10.178995461238777,33.82392016592418,13.225825843876958,7.100033063818108,32.575550813072255,23.012113378820167,7.108569539212862,3.822297033280945,19.296492230002876,82.47022753918996,25.93345156151296,6.349394331055398,10.392347230147768,103.15416754335395,27.61360425621362,4.495536385220133,8.256515074085783,22.75391505605741,8.302323484318274,4.485917821402831,28.010219724064733,58.25146532811422,15.612912921938221,7.013135351228906,39.454176560756025,102.17683128442627,27.45096035348685,4.384291682952885,11.662388409649228,124.81856983977642,30.005711022274177,4.4891039706606115,13.312813730504644,41.03011812798438,12.396916047972109,4.334184977002021,27.463885298636338,28.364182872939864,6.764765998371351,3.227058222368033,26.605188012865238,110.15999879768341,33.89158075085177,5.012985061162441,8.945144128162164,102.44203312387505,28.871982927045444,5.096305870325889,8.759415672242863,22.40358892662856,8.056268598404667,4.361387477841067,27.048724037390183,58.375514743469786,12.03970663379085,4.851122666741366,28.52117586942146,101.57182361959198,38.8473654152471,6.930806456468849,15.48324265831581,124.98692476480397,26.717274339485442,4.021070666376367,12.203432624969466,40.95422164778221,13.45192220986262,4.535002554929953,30.50025549310299,28.663741020167354,8.665273978766791,4.594878114755845,33.30656166401353,110.69602332503959,27.125943070123363,3.2692296131484913,6.823799933872502,76.50915266465508,22.03895518350577,5.482821846161467,8.929483903935333,20.03736210886246,7.74889536807,4.588355526159065,20.19330307493483,45.90979590610908,14.995671646279787,7.267065436291823,25.620607773005403,72.52337010429734,20.903183143466585,5.511076377413078,13.114731431666133,98.51708797981996,31.957978899272927,6.656166401160419,13.105233099886162,33.15642189425334,10.028044125157754,4.306291141908453,22.17139078421225,23.22146743214871,10.109651627644991,5.679701824524852,26.12876852324938,83.71820613782631,19.287444768403883,3.7894135681896968,7.016231326459762,p_4
23.14756551432844,23.281471818287603,17.366573303150012,13.353950044125195,17.02045044699705,32.01293020758306,35.21674404328086,24.112918696998985,14.73003875224613,17.092238038604073,17.92460576295887,17.294095077313052,31.334880865594137,66.9310133138993,54.27548632162014,21.76104055557967,9.790776196156472,13.758316387215716,13.16667306142794,11.793461995935125,30.919886429035035,82.62460192612093,66.86743659594035,17.419521927629624,15.431416183868388,23.616582895294666,15.269040402102044,7.640179564903887,14.445459079920766,57.66043816903678,50.17488393509103,14.76326593255084,28.988412692323116,43.16030387907011,39.35429536123715,27.304032536546245,21.675823965004476,20.420941564669906,17.686068372788235,18.450293519548733,26.076084871312304,40.211065495146855,63.45044699381528,66.33177301156203,44.59498139124008,27.091202087252352,15.358247323792332,11.061696658106587,98.68065840463153,46.02298277250449,26.7909296704128,16.37781529371013,16.278824387058698,48.297279668495094,54.930783102490764,44.511146069139855,18.12558032459044,8.72363120132301,5.236196907496296,7.206653109775029,28.700917008787997,98.61972911786229,80.66147412043348,23.351110770056877,23.28181713540663,36.425507424313864,34.960096688794884,25.95115681234173,23.71227410505331,24.011203621991957,18.876453209530652,16.26992287917551,39.638644822177234,23.759275601433817,26.118904193679775,36.14192533476677,40.03361086598191,39.93650001917998,33.44169896021512,28.66155085753973,115.91002570695105,57.030694854783206,18.186509611324556,10.322641292256467,9.264129225338262,15.094616889845806,22.458619498905485,51.74331427693768,33.58350918927064,31.724245098417306,29.181099643168366,29.404865134482623,38.36434792617908,52.50297356405376,25.968844722399588,15.041745002493649,18.42980470398046,24.74565475962227,20.378083873688908,15.993937766182007,20.06610904346489,27.60261673637294,22.561140313857674,15.797260484208156,32.57905843534154,34.38023251352628,22.762920615431618,16.99627824885813,19.381920730532734,26.419368453363273,26.210643440890273,24.367340674522033,51.43651920346667,57.20243256723523,30.54084334113537,15.673253270919371,13.17357940374889,16.78697770786153,18.75117983347847,25.047577024900587,25.541725818209404,42.6571384721673,38.29394160304234,25.30142347389154,18.47158807504234,15.148946782795774,11.778306411387751,12.684994052872987,p_5
16.47582392256566,10.406453099788056,10.6808020281178,19.297533994008262,21.445356072830922,9.70500115233839,7.994745333024754,12.1014980410242,52.17695321503286,16.647338096339865,10.253330260427932,13.426457709150739,14.655081816088265,9.439824844431726,10.626872551279428,30.125097948836036,116.03074441115095,17.994883613733272,4.388937543217404,4.724959668123677,6.813090573871548,7.124360451713068,17.1730813551502,95.64696934778772,38.129015902280614,8.367273565338952,6.848490435583723,26.90205116386816,55.210324959672505,29.32790965660332,22.763493892600437,42.547130675264235,21.898686333259754,13.261534915877858,11.591380502417522,18.62751786125892,22.047706844891785,11.784512560502286,9.86291772297697,15.512929246370073,89.39327033878646,28.84959668126453,15.035768610279497,17.803733579169034,18.478128601054316,11.212675731740338,8.201106245678007,21.422171007141856,138.59207190595095,45.402903894901776,7.613044480293662,11.349297073061596,12.962387646919858,6.191011753859861,8.001889836369212,66.32039640471046,36.8165014980411,11.479557501730952,13.676330951832325,72.46545286930672,97.67319658905487,27.651025581930757,10.768379811011776,21.00161327494756,21.09845586541102,13.786725051856315,11.482968425905252,16.67706844895371,21.166167319659074,12.853975570407055,9.581746946304522,14.223830375660118,92.85360682184799,18.508504263661255,9.614611661670747,15.117215948375478,18.743351002540408,12.743673657520933,11.161189214104272,35.099884766075185,137.741368979041,59.786448490443746,19.720857340402063,27.69771836828765,17.232265498956856,3.7425674118409873,3.9798571099321247,42.290988707074476,25.33823461626671,16.94229085042833,25.916570638394063,100.20258123992667,93.29214104632565,13.132841668585042,4.314957363445881,8.07669970039802,16.270338787732854,9.496934777595797,7.9566720442490375,12.009310901129972,18.704908965192377,13.406038257665191,10.598017976494486,13.330122147955944,67.23507720672976,23.163309518323633,8.951832219405176,9.437612353078823,12.3278174694571,9.574971191521568,10.809034339708683,32.46946300990976,93.07453330261221,52.420926480754034,25.33408619497934,27.695091034804637,19.11140815855963,6.198801567177583,6.899792578932907,31.450426365521228,18.49831758470363,13.265268495047648,20.608757778289327,59.74210647613665,55.95704079280538,14.636321733118466,8.70670661442622,13.4228624106924,p_6
40.4921899680607,26.396047597316112,12.136157815297615,13.062480255538759,15.066306293660483,7.443469409244713,5.196426691004408,10.339429253395755,135.3091368597974,60.63133139104927,9.362771596053852,4.801993751976095,3.641896872479535,2.2426199585865874,4.313454315699877,43.121450384354475,83.16669591771411,31.94250412439922,12.004212152061868,8.02334234265538,8.510583032054832,9.605531959699467,14.752255256418044,42.955667099580495,16.205974235679363,11.96510934044544,10.723577521148018,11.012285443503313,17.06072519217848,18.365333988553267,16.112359156163123,15.459967004812427,52.21450384359232,17.903752325460548,9.921092351430799,13.415177787917239,18.894520692200064,11.828354803610656,8.458773561725918,15.944961213099736,148.4127558005226,34.19881357717002,3.7855312576794446,2.7536944083697676,3.089262522370568,2.9261118326333353,6.688897469201599,83.49584049984904,96.79911544806022,20.007897785101626,9.329951911263436,10.869107374783336,15.34167573449643,17.04952788795628,24.76924426971841,60.820562322309875,19.08108392712158,14.948085225878758,12.526694513669925,13.590192705951186,18.71645196389986,18.322510442631447,18.081434939798363,17.72466566042804,50.54382393204736,18.970550036855855,8.245112148548316,10.399312015160282,18.492681385798193,14.177963424481494,9.64997016392767,13.755975990730434,148.1905647794048,96.87117834955325,6.849591070232798,2.708308469939638,3.0220084945125762,2.738776369822272,2.95050721331938,22.152901119726405,101.21457404611976,69.33616483556202,19.630769770786166,14.0170592158408,14.719505774152466,12.163747411277583,10.217522552563137,17.374741128147914,18.988170872979055,16.20885253957877,13.569482958330163,15.677138544708033,18.79725508089706,16.101056548139077,14.439467864790668,15.000877531678574,27.591280845239567,16.431921092351875,7.896170451752528,8.64161606234059,17.586787883033246,14.103583839380136,8.164379234093914,9.346870722033282,131.48099266385157,84.83832356348327,7.604092807750139,2.959598441507495,4.337955000180898,4.413949243563305,3.9205658324303716,16.53378496964037,104.8011864228494,78.58222471831706,19.111937940959187,7.9762715434104585,5.759766927582003,4.531889501206573,4.933377794938179,16.591561655374388,18.670890519156334,21.018814279194075,19.257643300923306,17.91452841447853,15.298922391088649,9.890975464216503,7.774404155992366,9.556284881881545,p_7
12.980205923900286,6.952080731986065,6.499293799773298,8.707326059818456,12.137514584547773,6.300411438408709,5.074263607149089,7.298180255051911,108.21636337580426,17.837205494024282,4.95062739238614,5.205248398257723,7.513786256742037,4.825885820733603,4.375637115435575,17.820215749284202,180.05966880227652,27.379403516672358,1.2799418664216695,0.9085214828094426,1.6299510776991681,1.5097128118941612,2.474464208944678,41.78328864143306,48.46586698871502,9.376967637603546,4.090741612602418,5.6038933126006505,12.602010111991135,9.225656561509108,7.732524102914169,16.092051665192006,17.41180684912457,8.983071663982175,6.316807565559319,8.340101938457899,13.350193437486968,7.825415020574438,6.53497226373773,9.879557038458746,134.4597875258831,23.5400282480142,5.761590895135436,7.414467893486435,10.951712279709362,6.759195955219411,4.618692813139026,13.585388819540267,181.37729515081062,38.56264712504651,1.3307678136455738,1.262419912810639,1.98399279474679,1.5320655845296969,1.6336970094090333,27.637995619522428,61.41686283340202,11.251673387502859,5.239596340034609,8.18334595622724,16.444619572983893,10.8743168280404,7.108980001238887,13.679876363779682,17.38179845660084,9.689885984479789,6.461056639305328,7.881706343528762,13.305058031236733,8.425685218935168,6.431764681801736,9.064376803887484,134.4378441446959,13.365422798995699,4.544900006135187,6.736802243458243,10.954844124215366,7.409063926468466,5.888051910832317,24.04894274659592,181.38536016215158,26.95529445480395,1.5404581090073641,1.4196466951564233,1.946226434424851,1.2817022496238586,1.3970482877314225,39.20297627576461,61.42216445254511,13.475938018121864,7.032382862868468,10.248828116986449,16.306511370837807,8.546435224036903,5.477575583888505,11.440198145455849,13.131537469560127,7.086422532909182,4.870837000796502,6.196937752019386,12.131987800123053,8.935746013556845,6.717929298089885,7.213907027215425,108.7281640841058,17.094467074695963,4.086074550194358,4.71790882852552,7.57210406732338,5.362147667482786,5.228256197161365,19.18594559188071,180.18205637328455,39.864307207337376,2.2806992405702893,1.433258960566139,1.6039956604596277,0.947311321715187,1.3911325814325632,29.030397314391067,48.305406013972544,15.468998833238047,7.476961496738841,8.990829631752852,12.497328720868452,5.699015413575932,4.271958733335658,9.558287106221158,p_8
24.018131179500745,8.752318618579551,4.3883303161176705,24.13435454671869,95.00208884552362,22.41707283108108,3.7830664252923336,6.385795850158468,114.63606740004596,30.66263751566682,4.951845146927834,10.826597966858543,32.44748642250443,8.942152903492568,4.032864503555055,26.55878011419012,31.96713549644641,9.622197465541984,6.342626375161958,28.030552847788506,84.92666759500865,25.95237432112201,6.4041498398623204,12.013090098863131,15.857679988872349,9.654393538508156,7.517058905445925,19.847681381424294,48.69305110710063,15.118172956413982,5.36780392702431,7.10594624703389,30.64130343963373,7.436262359011252,3.8595181729553776,32.15187299819322,118.10502715503608,28.67714802952702,3.246539479189673,6.506865339085447,133.67138281580083,22.76677342988801,2.798022559533152,10.403815624561485,41.213925637092736,12.667427934833125,4.486199693641165,37.20392702966232,40.91012393818963,6.779668569826274,4.354713828153294,31.45812560925514,115.15290349537871,43.61623729285567,7.127725943454012,13.955911432959546,18.736666202470243,11.56451747667725,8.488762010863217,22.356691268625255,57.77365269459709,18.885921180898286,6.858738337273502,9.981339646283942,30.72560924662472,6.519649073940766,3.305834841944737,30.09906698231144,118.23776632774883,30.191087592257887,3.6179362205883585,7.34997911154119,133.52499651860668,37.92622197465375,4.782397994702656,13.274418604644367,40.99643503690753,9.575825093993465,2.5253585851563827,22.396267929249937,40.561231026287565,14.118590725537256,7.339507032438,45.125664949166065,114.37440467897899,30.513995265277956,4.485976883441349,6.705417072850125,18.68422225318043,9.91435733183701,6.668876201080748,18.883720930238024,57.098621361916656,22.27592257345771,8.8411641832609,11.683386714947902,23.875839019633176,6.210277120181747,3.747751009606901,22.929062804624053,94.63172260129576,23.443754351761275,4.363403425699042,8.886004734721627,114.33415958781738,27.192118089402957,4.312045676097357,9.248433365829758,31.852806015870357,10.161453836511793,4.8412198858159705,30.52663974376958,31.683665227702626,12.261272803219832,6.724662303307708,26.615568862280988,83.23049714529583,27.076006127276067,6.54418604651239,9.683442417489193,16.026263751577062,7.12906280462356,5.279320428913117,15.07812282411645,47.578944436708596,19.380894025903004,7.769196490741187,9.855813953486113,p_9
